0	146	146	0	0	0	0	154	0	162	0	155	155	0	163	0	0	0	227	0	0	0	227	227	0	0	0	148	148	148	148	0	165	0	118	0	166	166	166	0	160	160	160	0	160	160	160	0	0	153
169	0	0	170	170	170	170	0	0	162	162	0	0	171	0	0	227	227	227	0	0	0	227	227	0	185	185	0	0	0	148	0	0	0	118	0	0	166	0	174	0	160	160	160	160	160	160	0	0	153
0	175	0	170	170	0	0	0	0	0	0	171	171	171	0	227	227	0	0	227	227	227	227	227	0	185	185	0	179	0	148	148	0	0	0	181	181	0	181	0	0	160	160	0	0	0	0	0	0	0
0	175	175	0	170	170	0	0	0	171	0	171	0	171	0	227	227	0	227	0	227	227	0	0	0	185	0	185	0	185	0	0	0	181	181	181	0	181	181	181	0	160	0	188	0	0	0	0	189	0
190	0	0	170	170	0	0	0	171	171	171	171	0	0	0	227	227	0	227	227	227	227	227	227	0	185	0	185	185	185	185	0	193	0	181	181	0	181	181	0	0	160	160	0	194	194	194	0	0	195
0	0	196	0	0	197	0	0	0	171	171	0	227	227	227	227	0	227	227	227	227	0	227	0	0	185	185	185	0	185	0	0	0	200	0	181	181	181	181	181	0	0	0	0	194	194	0	201	0	0
0	197	0	197	197	197	0	227	227	0	0	227	227	227	227	227	0	227	227	0	0	227	227	0	0	0	185	0	207	0	213	0	0	200	0	181	181	181	181	0	209	0	0	0	194	0	0	201	0	210
197	197	0	0	197	0	0	0	227	227	0	227	0	227	0	227	227	227	227	227	227	0	0	0	212	212	0	0	0	0	213	0	213	0	0	181	181	0	181	0	0	0	214	0	0	0	215	0	210	210
0	197	197	0	197	197	197	0	227	227	0	227	227	0	227	227	227	227	227	227	0	0	218	218	0	0	0	219	0	0	213	213	213	213	0	181	181	0	0	214	214	214	214	214	0	221	0	210	210	0
223	0	197	197	197	197	0	227	227	227	227	0	227	0	227	227	227	0	0	227	227	0	0	218	0	0	0	219	0	0	213	213	0	213	213	0	0	225	225	0	214	214	214	214	214	0	0	0	210	210
223	223	0	0	0	0	0	0	0	0	227	227	227	0	227	227	0	227	227	227	0	227	0	0	219	219	219	219	0	292	0	0	230	0	0	231	231	0	0	0	214	214	0	0	214	214	214	214	0	0
0	0	232	0	227	227	227	227	227	0	0	227	227	0	0	227	0	227	0	227	227	227	227	227	0	0	0	0	292	292	0	0	0	231	231	231	0	236	236	0	0	214	0	0	0	214	0	0	237	0
238	0	0	0	0	227	0	227	227	227	227	227	0	0	239	0	0	0	227	227	227	0	227	0	292	292	0	292	292	0	0	0	0	0	231	0	0	236	0	243	0	214	214	0	0	214	214	0	237	0
0	0	244	0	0	0	0	0	0	227	0	0	245	0	239	0	246	0	227	0	227	0	0	292	292	292	0	0	292	0	292	0	0	249	0	0	0	0	250	0	0	214	214	214	0	214	0	0	0	0
0	251	0	252	252	252	0	253	0	0	0	0	0	254	0	0	0	0	227	0	0	292	292	292	292	292	292	0	292	292	292	0	256	0	0	0	257	257	0	258	0	214	0	0	259	0	0	260	260	260
0	251	251	0	0	0	261	0	262	262	262	262	0	0	0	0	263	263	0	264	0	292	292	292	292	0	292	0	0	292	0	256	256	0	257	257	257	257	257	0	0	0	259	259	259	0	0	0	260	0
0	0	251	0	0	268	0	262	262	262	0	0	0	0	270	270	0	0	271	0	272	0	0	292	0	292	292	292	0	292	0	0	0	257	0	257	0	0	257	0	275	0	259	259	259	259	259	0	260	0
0	276	0	0	0	0	0	0	262	262	0	0	0	0	270	270	270	0	271	0	0	0	0	0	0	0	0	292	292	292	0	0	257	257	257	257	0	278	0	279	0	259	259	259	0	0	0	0	0	281
0	276	276	0	282	0	303	0	262	262	262	262	262	0	270	270	0	0	271	0	0	0	284	284	284	284	0	0	292	292	0	285	0	0	257	257	257	0	0	0	0	259	259	0	0	0	0	286	286	0
0	0	0	303	0	303	303	303	0	262	262	262	0	289	0	270	0	0	0	290	0	0	0	284	284	0	292	292	0	292	0	0	292	292	0	257	0	0	0	0	322	0	259	259	259	0	0	286	286	0
0	0	0	303	0	303	303	0	0	0	262	262	0	0	0	270	0	294	0	0	295	0	284	284	0	292	292	292	292	292	292	292	292	0	298	0	299	0	0	0	322	322	0	259	0	322	322	0	286	286
0	0	0	303	303	303	0	0	303	303	0	0	302	0	303	0	0	0	304	0	0	0	0	0	0	292	292	292	292	292	0	292	0	0	0	0	0	305	0	306	0	322	0	0	322	322	0	0	0	286
303	0	303	303	303	0	0	0	303	303	303	303	0	0	303	303	303	303	0	0	310	310	310	0	0	292	292	292	0	292	0	0	311	0	0	312	0	305	0	0	0	322	322	322	322	0	313	0	314	0
303	303	303	0	303	0	303	303	303	0	303	303	303	303	303	0	303	303	303	0	0	0	0	316	0	0	292	292	0	292	0	0	311	311	311	0	0	0	322	322	322	322	322	322	322	0	0	314	314	0
0	0	303	0	303	303	303	303	0	0	0	303	0	303	303	0	0	0	303	0	319	319	319	0	320	0	0	292	292	0	0	0	0	0	0	0	322	322	322	322	322	322	322	322	0	322	322	0	0	323
0	324	0	303	303	0	0	303	0	0	0	303	303	303	0	0	0	303	303	0	319	319	319	0	320	320	0	292	292	292	0	0	327	0	328	0	0	322	322	0	322	322	0	322	322	322	0	329	329	0
0	324	0	0	0	0	330	0	303	303	303	303	0	0	0	0	319	0	0	319	319	0	319	0	0	320	0	0	0	0	0	0	0	328	328	0	335	0	0	0	0	322	0	322	322	0	336	0	329	0
324	324	324	324	0	0	330	0	0	0	303	0	0	0	0	319	319	319	319	319	0	0	319	0	0	0	339	339	339	0	340	0	328	328	328	0	335	0	0	342	0	0	0	0	0	0	336	336	0	343
0	0	0	0	344	0	330	0	303	303	303	0	0	0	0	319	319	319	0	319	319	0	319	319	319	0	339	0	0	346	0	347	0	0	0	0	335	0	0	0	0	348	0	349	0	350	0	0	351	0
